x,y,order
241,128,582
240,127,583
239,126,584
238,125,585
237,124,586
237,123,587
236,122,588
235,121,589
235,120,590
234,119,591
234,118,592
233,117,593
233,116,594
233,115,595
232,114,596
232,113,597
232,112,598
232,111,599
232,110,600
232,109,601
232,108,602
232,107,603
232,106,604
232,105,605
232,104,606
232,103,607
232,102,608
232,101,609
232,100,610
233,99,611
233,98,612
233,97,613
233,96,614
233,95,615
233,94,616
234,93,617
234,92,618
234,91,619
234,90,620
235,89,621
235,88,622
235,87,623
235,86,624
236,85,625
236,84,626
236,83,627
236,82,628
237,81,629
237,80,630
237,79,631
238,78,632
238,77,633
238,76,634
239,75,635
239,74,636
239,73,637
239,72,638
240,71,639
240,70,640
240,69,641
241,68,642
241,67,643
241,66,644
242,65,645
243,64,646
243,63,647
243,62,648
242,61,649
241,62,650
241,63,651
240,64,652
239,64,653
238,65,654
237,65,655
236,66,656
235,66,657
234,66,658
233,67,659
232,67,660
231,67,661
230,68,662
229,68,663
228,68,664
227,69,665
226,69,666
225,69,667
224,69,668
223,70,669
222,70,670
221,70,671
220,70,672
219,70,673
218,70,674
217,71,675
216,71,676
215,71,677
214,71,678
213,71,679
212,71,680
211,71,681
210,71,682
209,71,683
208,71,684
207,71,685
206,72,686
205,72,687
204,72,688
203,72,689
202,72,690
201,72,691
200,72,692
199,71,693
198,71,694
197,71,695
196,71,696
195,71,697
194,71,698
193,71,699
192,71,700
191,71,701
190,71,702
189,70,703
188,70,704
187,70,705
186,70,706
185,70,707
184,69,708
183,69,709
182,69,710
181,69,711
180,68,712
179,68,713
178,67,714
177,67,715
176,66,716
175,66,717
174,65,718
173,65,719
172,64,720
171,63,721
170,62,722
169,62,723
168,61,724
167,60,725
167,59,726
166,58,727
166,57,728
165,56,729
165,55,730
164,54,731
164,53,732
164,52,733
164,51,734
164,50,735
164,49,736
164,48,737
164,47,738
164,46,739
164,45,740
165,44,741
165,43,742
166,42,743
166,41,744
166,40,745
167,39,746
167,38,747
168,37,748
168,36,749
169,35,750
169,34,751
170,33,752
171,32,753
171,31,754
172,30,755
173,29,756
173,28,757
174,27,758
173,26,759
173,25,760
173,24,761
173,23,762
172,22,763
172,21,764
172,20,765
171,19,766
171,18,767
170,17,768
169,16,769
169,15,770
168,14,771
167,14,772
166,13,773
165,12,774
164,12,775
163,11,776
162,10,777
161,10,778
160,9,779
159,9,780
158,9,781
157,8,782
156,8,783
155,8,784
154,8,785
153,7,786
152,7,787
151,7,788
150,7,789
149,7,790
148,7,791
147,7,792
146,7,793
145,7,794
144,7,795
143,7,796
142,7,797
141,7,798
140,7,799
139,8,800
138,8,801
137,8,802
136,8,803
135,9,804
134,9,805
133,9,806
132,10,807
131,10,808
130,11,809
129,11,810
128,12,811
127,13,812
126,14,813
125,15,814
124,15,815
124,16,816
123,17,817
122,18,818
122,19,819
121,20,820
121,21,821
121,22,822
121,23,823
121,24,824
121,25,825
121,26,826
121,27,827
121,28,828
122,29,829
122,30,830
123,31,831
123,32,832
124,33,833
124,34,834
125,35,835
126,36,836
126,37,837
127,38,838
128,39,839
128,40,840
129,41,841
129,42,842
129,43,843
129,44,844
129,45,845
129,46,846
129,47,847
130,48,848
130,49,849
130,50,850
130,51,851
129,52,852
129,53,853
129,54,854
129,55,855
129,56,856
128,57,857
128,58,858
127,59,859
127,60,860
126,61,861
125,62,862
124,63,863
123,64,864
122,65,865
121,65,866
120,66,867
119,66,868
118,67,869
117,67,870
116,68,871
115,68,872
114,69,873
113,69,874
112,69,875
111,69,876
110,70,877
109,70,878
108,70,879
107,70,880
106,70,881
105,70,882
104,71,883
103,71,884
102,71,885
101,71,886
100,71,887
99,71,888
98,71,889
97,71,890
96,71,891
95,71,892
94,71,893
93,71,894
92,70,895
91,70,896
90,70,897
89,70,898
88,70,899
87,70,900
86,70,901
85,70,902
84,70,903
83,70,904
82,69,905
81,69,906
80,69,907
79,69,908
78,69,909
77,68,910
76,68,911
75,68,912
74,68,913
73,68,914
72,67,915
71,67,916
70,67,917
69,67,918
68,66,919
67,66,920
66,66,921
65,65,922
64,65,923
63,65,924
62,64,925
61,64,926
60,64,927
59,63,928
58,63,929
57,62,930
56,62,931
56,61,932
56,63,933
57,64,934
57,65,935
58,66,936
58,67,937
58,68,938
58,69,939
58,70,940
58,71,941
58,72,942
58,73,943
58,74,944
58,75,945
58,76,946
58,77,947
58,78,948
58,79,949
58,80,950
58,81,951
58,82,952
58,83,953
58,84,954
59,85,955
59,86,956
58,87,957
58,88,958
58,89,959
58,90,960
58,91,961
58,92,962
58,93,963
58,94,964
58,95,965
58,96,966
58,97,967
58,98,968
58,99,969
58,100,970
58,101,971
58,102,972
58,103,973
57,104,974
57,105,975
57,106,976
57,107,977
57,108,978
57,109,979
57,110,980
56,111,981
56,112,982
56,113,983
56,114,984
56,115,985
55,116,986
55,117,987
55,118,988
54,119,989
54,120,990
54,121,991
53,122,992
53,123,993
53,124,994
52,125,995
52,126,996
51,127,997
50,128,998
50,129,999
49,130,1000
48,131,1001
47,132,1002
46,133,1003
45,134,1004
44,134,1005
43,135,1006
42,135,1007
41,135,1008
40,136,1009
39,136,1010
38,136,1011
37,136,1012
36,136,1013
35,136,1014
34,135,1015
33,135,1016
32,135,1017
31,135,1018
30,134,1019
29,134,1020
28,133,1021
27,133,1022
26,132,1023
25,132,1024
24,131,1025
23,131,1026
22,130,1027
21,130,1028
20,130,1029
19,130,1030
18,130,1031
17,131,1032
16,132,1033
15,133,1034
14,134,1035
13,135,1036
12,136,1037
11,137,1038
10,138,1039
10,139,1040
9,140,1041
9,141,1042
8,142,1043
8,143,1044
7,144,1045
7,145,1046
7,146,1047
7,147,1048
