x,y,order
228,194,310
229,194,311
230,194,312
231,194,313
232,194,314
233,194,315
234,194,316
235,194,317
236,194,318
237,194,319
238,194,320
239,194,321
240,194,322
241,194,323
242,194,324
243,194,325
244,194,326
245,194,327
246,194,328
247,194,329
248,194,330
249,194,331
250,194,332
250,193,333
250,192,334
250,191,335
250,190,336
250,189,337
250,188,338
250,187,339
250,186,340
251,185,341
251,184,342
251,183,343
251,182,344
251,181,345
251,180,346
251,179,347
251,178,348
251,177,349
251,176,350
251,175,351
251,174,352
251,173,353
251,172,354
252,171,355
252,170,356
252,169,357
252,168,358
252,167,359
252,166,360
252,165,361
252,164,362
252,163,363
252,162,364
252,161,365
252,160,366
252,159,367
252,158,368
252,157,369
252,156,370
252,155,371
252,154,372
252,153,373
252,152,374
252,151,375
252,150,376
251,149,377
251,148,378
251,147,379
251,146,380
251,145,381
251,144,382
251,143,383
250,142,384
250,141,385
250,140,386
250,139,387
249,138,388
249,137,389
248,136,390
248,135,391
247,134,392
247,133,393
247,132,394
246,131,395
245,130,396
244,129,397
244,128,398
243,127,399
242,126,400
241,125,401
240,124,402
239,123,403
238,122,404
237,122,405
236,121,406
235,121,407
234,120,408
233,120,409
232,120,410
231,120,411
230,120,412
229,120,413
228,120,414
227,121,415
226,121,416
225,122,417
224,122,418
223,123,419
222,123,420
221,124,421
220,125,422
219,125,423
218,126,424
217,127,425
216,128,426
215,128,427
214,129,428
213,130,429
212,130,430
211,130,431
210,130,432
209,130,433
208,129,434
207,128,435
206,127,436
205,126,437
204,125,438
204,124,439
203,123,440
203,122,441
202,121,442
201,120,443
201,119,444
200,118,445
200,117,446
199,116,447
199,115,448
199,114,449
198,113,450
198,112,451
197,111,452
197,110,453
197,109,454
197,108,455
196,107,456
196,106,457
196,105,458
196,104,459
196,103,460
195,102,461
195,101,462
195,100,463
195,99,464
195,98,465
195,97,466
195,96,467
195,95,468
195,94,469
195,93,470
196,92,471
196,91,472
196,90,473
196,89,474
196,88,475
196,87,476
197,86,477
197,85,478
197,84,479
198,83,480
198,82,481
199,81,482
199,80,483
200,79,484
201,78,485
202,77,486
202,76,487
203,75,488
204,75,489
205,74,490
206,73,491
207,72,492
208,72,493
209,72,494
210,73,495
211,73,496
212,73,497
213,74,498
214,75,499
215,75,500
216,76,501
217,77,502
218,77,503
219,78,504
220,78,505
221,79,506
222,79,507
223,80,508
224,80,509
225,80,510
226,80,511
227,80,512
228,80,513
229,81,514
230,80,515
231,80,516
232,80,517
233,80,518
234,80,519
235,79,520
236,79,521
237,78,522
238,78,523
238,77,524
239,76,525
240,76,526
241,75,527
241,74,528
242,73,529
243,72,530
243,71,531
244,70,532
245,69,533
245,68,534
245,67,535
246,66,536
246,65,537
247,64,538
247,63,539
247,62,540
248,61,541
248,60,542
248,59,543
249,58,544
249,57,545
249,56,546
250,55,547
250,54,548
250,53,549
250,52,550
250,51,551
251,50,552
251,49,553
251,48,554
251,47,555
251,46,556
251,45,557
251,44,558
251,43,559
251,42,560
251,41,561
252,40,562
252,39,563
252,38,564
252,37,565
252,36,566
252,35,567
252,34,568
252,33,569
252,32,570
252,31,571
252,30,572
252,29,573
252,28,574
252,27,575
252,26,576
252,25,577
252,24,578
252,23,579
252,22,580
252,21,581
252,20,582
252,19,583
252,18,584
251,17,585
251,16,586
251,15,587
251,14,588
251,13,589
251,12,590
251,11,591
251,10,592
250,10,593
249,9,594
248,8,595
248,7,596
247,7,597
246,7,598
245,7,599
244,7,600
243,7,601
242,7,602
241,7,603
240,7,604
239,7,605
238,7,606
237,7,607
236,7,608
235,7,609
234,7,610
233,7,611
232,7,612
231,7,613
230,6,614
229,6,615
228,6,616
227,6,617
226,6,618
225,6,619
224,6,620
223,6,621
222,6,622
221,6,623
220,6,624
219,6,625
218,6,626
217,6,627
216,6,628
215,7,629
214,7,630
213,7,631
212,7,632
211,7,633
210,7,634
209,7,635
208,7,636
207,8,637
206,8,638
205,8,639
204,8,640
203,9,641
202,9,642
201,9,643
200,10,644
199,10,645
198,10,646
197,11,647
196,12,648
195,12,649
194,13,650
193,14,651
192,15,652
192,16,653
191,17,654
190,18,655
190,19,656
189,20,657
189,21,658
189,22,659
189,23,660
189,24,661
189,25,662
189,26,663
189,27,664
189,28,665
189,29,666
189,30,667
189,31,668
190,32,669
191,33,670
191,34,671
192,35,672
192,36,673
192,37,674
192,38,675
192,39,676
192,40,677
192,41,678
191,42,679
191,43,680
190,44,681
189,45,682
188,46,683
187,46,684
186,47,685
185,48,686
184,48,687
183,49,688
182,49,689
181,50,690
180,50,691
179,51,692
178,51,693
177,51,694
176,51,695
175,52,696
174,52,697
173,52,698
172,52,699
171,53,700
170,53,701
169,53,702
168,53,703
167,53,704
166,53,705
165,54,706
164,54,707
163,54,708
162,54,709
161,54,710
160,54,711
159,54,712
158,54,713
157,54,714
156,54,715
155,54,716
154,54,717
153,54,718
152,54,719
151,53,720
150,53,721
149,53,722
148,53,723
147,53,724
146,53,725
145,52,726
144,52,727
143,52,728
142,52,729
141,51,730
140,51,731
139,50,732
138,50,733
137,49,734
136,49,735
135,48,736
134,47,737
133,46,738
132,45,739
132,44,740
132,43,741
132,42,742
132,41,743
133,40,744
133,39,745
134,38,746
135,37,747
135,36,748
136,35,749
137,34,750
137,33,751
138,32,752
138,31,753
139,30,754
139,29,755
139,28,756
139,27,757
139,26,758
138,25,759
138,24,760
137,23,761
136,22,762
135,21,763
134,20,764
133,19,765
132,18,766
131,17,767
130,16,768
129,16,769
128,15,770
127,14,771
126,14,772
125,13,773
124,13,774
123,12,775
122,12,776
121,11,777
120,11,778
119,11,779
118,10,780
117,10,781
116,10,782
115,9,783
114,9,784
113,9,785
112,9,786
111,9,787
110,8,788
109,8,789
108,8,790
107,8,791
106,8,792
105,8,793
104,8,794
103,7,795
102,7,796
101,7,797
100,7,798
99,7,799
98,7,800
97,7,801
96,7,802
95,7,803
94,7,804
93,7,805
92,7,806
91,7,807
90,7,808
89,7,809
88,7,810
87,7,811
86,7,812
85,7,813
84,7,814
83,8,815
82,8,816
81,8,817
80,8,818
79,8,819
78,8,820
77,8,821
76,8,822
75,8,823
74,9,824
73,9,825
72,9,826
71,9,827
70,9,828
69,9,829
68,9,830
67,10,831
66,10,832
65,10,833
64,10,834
64,11,835
65,12,836
65,13,837
65,14,838
66,15,839
66,16,840
66,17,841
67,18,842
67,19,843
67,20,844
68,21,845
68,22,846
69,23,847
69,24,848
69,25,849
70,26,850
70,27,851
71,28,852
71,29,853
72,30,854
72,31,855
73,32,856
73,33,857
73,34,858
74,35,859
74,36,860
75,37,861
75,38,862
76,39,863
76,40,864
76,41,865
77,42,866
77,43,867
77,44,868
78,45,869
78,46,870
78,47,871
79,48,872
79,49,873
79,50,874
79,51,875
80,52,876
80,53,877
80,54,878
80,55,879
80,56,880
81,57,881
81,58,882
81,59,883
81,60,884
81,61,885
81,62,886
81,63,887
81,64,888
81,65,889
81,66,890
81,67,891
80,68,892
80,69,893
80,70,894
80,71,895
80,72,896
79,73,897
79,74,898
78,75,899
78,76,900
78,77,901
77,78,902
76,79,903
76,80,904
75,81,905
74,82,906
73,83,907
72,84,908
71,85,909
70,85,910
69,86,911
68,87,912
67,87,913
66,88,914
65,88,915
64,89,916
63,89,917
62,89,918
61,89,919
60,89,920
59,89,921
58,89,922
57,89,923
56,89,924
55,89,925
54,89,926
53,89,927
52,89,928
51,89,929
50,89,930
49,89,931
48,88,932
47,88,933
46,88,934
45,87,935
44,87,936
43,87,937
42,86,938
41,85,939
40,85,940
39,85,941
38,84,942
37,84,943
36,83,944
35,83,945
34,83,946
33,83,947
32,83,948
31,82,949
30,82,950
29,82,951
28,82,952
27,82,953
26,83,954
25,83,955
24,83,956
23,83,957
22,84,958
21,84,959
20,85,960
19,85,961
18,86,962
17,87,963
16,87,964
16,88,965
15,89,966
14,89,967
14,90,968
13,91,969
12,92,970
12,93,971
11,94,972
10,95,973
10,96,974
9,97,975
9,98,976
9,99,977
8,100,978
8,101,979
8,102,980
8,103,981
