x,y,order
78,150,297
79,149,298
80,149,299
81,149,300
82,149,301
83,148,302
84,148,303
85,148,304
86,148,305
87,148,306
88,148,307
89,148,308
90,148,309
91,148,310
92,148,311
93,148,312
94,149,313
95,149,314
96,149,315
97,149,316
98,149,317
99,150,318
100,150,319
101,150,320
102,150,321
103,151,322
104,151,323
105,151,324
106,152,325
107,152,326
108,152,327
109,153,328
110,153,329
111,153,330
112,154,331
113,154,332
114,155,333
115,155,334
116,155,335
117,156,336
118,156,337
119,157,338
120,157,339
121,158,340
122,158,341
123,159,342
124,159,343
125,160,344
125,161,345
126,162,346
126,163,347
126,164,348
126,165,349
125,166,350
124,167,351
124,168,352
123,169,353
122,170,354
121,171,355
120,172,356
119,173,357
118,174,358
117,175,359
117,176,360
116,177,361
115,178,362
115,179,363
115,180,364
114,181,365
114,182,366
114,183,367
115,184,368
115,185,369
115,186,370
116,187,371
116,188,372
117,189,373
118,190,374
119,191,375
120,191,376
121,192,377
122,193,378
123,193,379
124,194,380
125,194,381
126,195,382
127,195,383
128,196,384
129,196,385
130,197,386
131,197,387
132,198,388
133,198,389
134,198,390
135,199,391
136,199,392
137,199,393
138,199,394
139,199,395
140,199,396
141,200,397
142,200,398
143,200,399
144,200,400
145,200,401
146,200,402
147,200,403
148,200,404
149,200,405
150,200,406
151,201,407
152,201,408
153,201,409
154,201,410
155,201,411
156,201,412
157,201,413
158,201,414
159,200,415
160,200,416
161,200,417
162,200,418
163,200,419
164,200,420
165,200,421
166,200,422
167,200,423
168,200,424
169,200,425
170,200,426
171,200,427
172,200,428
173,200,429
174,199,430
175,199,431
176,199,432
177,199,433
178,199,434
179,199,435
180,199,436
181,199,437
182,199,438
183,199,439
184,199,440
185,199,441
186,198,442
187,198,443
188,198,444
189,198,445
190,198,446
191,198,447
192,198,448
193,198,449
193,197,450
193,196,451
193,195,452
193,194,453
194,193,454
194,192,455
194,191,456
195,190,457
195,189,458
195,188,459
195,187,460
195,186,461
196,185,462
196,184,463
196,183,464
196,182,465
196,181,466
196,180,467
196,179,468
196,178,469
196,177,470
197,176,471
197,175,472
196,174,473
196,173,474
196,172,475
196,171,476
196,170,477
196,169,478
196,168,479
196,167,480
196,166,481
196,165,482
196,164,483
196,163,484
196,162,485
196,161,486
195,160,487
195,159,488
195,158,489
195,157,490
195,156,491
195,155,492
194,154,493
194,153,494
194,152,495
193,151,496
193,150,497
193,149,498
192,148,499
192,147,500
192,146,501
191,145,502
191,144,503
190,143,504
190,142,505
189,141,506
189,140,507
188,139,508
187,138,509
186,137,510
185,136,511
184,135,512
183,134,513
182,134,514
181,133,515
180,133,516
179,132,517
178,132,518
177,132,519
176,132,520
175,132,521
174,132,522
173,132,523
172,132,524
171,132,525
170,133,526
169,133,527
168,133,528
167,133,529
166,134,530
165,134,531
164,135,532
163,136,533
162,136,534
161,137,535
160,138,536
159,138,537
158,139,538
157,139,539
156,139,540
155,139,541
154,138,542
153,137,543
152,136,544
151,135,545
151,134,546
150,133,547
149,132,548
149,131,549
148,130,550
148,129,551
147,128,552
147,127,553
146,126,554
146,125,555
146,124,556
145,123,557
145,122,558
145,121,559
144,120,560
144,119,561
144,118,562
143,117,563
143,116,564
143,115,565
143,114,566
143,113,567
143,112,568
143,111,569
143,110,570
142,109,571
142,108,572
142,107,573
142,106,574
142,105,575
142,104,576
143,103,577
143,102,578
143,101,579
143,100,580
143,99,581
143,98,582
143,97,583
144,96,584
144,95,585
144,94,586
145,93,587
145,92,588
145,91,589
146,90,590
146,89,591
147,88,592
148,87,593
149,86,594
149,85,595
150,84,596
151,83,597
152,82,598
153,81,599
154,80,600
155,80,601
156,80,602
157,80,603
158,80,604
159,81,605
160,81,606
161,82,607
162,82,608
163,83,609
164,83,610
165,84,611
166,84,612
167,85,613
168,85,614
169,85,615
170,85,616
171,86,617
172,86,618
173,86,619
174,86,620
175,86,621
176,86,622
177,86,623
178,85,624
179,85,625
180,85,626
181,84,627
182,83,628
183,83,629
184,82,630
185,81,631
186,80,632
187,79,633
187,78,634
188,77,635
188,76,636
189,75,637
189,74,638
190,73,639
190,72,640
190,71,641
191,70,642
191,69,643
191,68,644
192,67,645
192,66,646
192,65,647
193,64,648
193,63,649
193,62,650
193,61,651
193,60,652
194,59,653
194,58,654
194,57,655
194,56,656
194,55,657
194,54,658
195,53,659
195,52,660
195,51,661
195,50,662
195,49,663
195,48,664
195,47,665
195,46,666
195,45,667
195,44,668
195,43,669
195,42,670
195,41,671
195,40,672
195,39,673
195,38,674
196,37,675
196,36,676
196,35,677
196,34,678
196,33,679
196,32,680
196,31,681
195,30,682
195,29,683
195,28,684
195,27,685
195,26,686
195,25,687
195,24,688
195,23,689
195,22,690
195,21,691
195,20,692
195,19,693
195,18,694
195,17,695
195,16,696
195,15,697
195,14,698
195,13,699
195,12,700
194,11,701
193,11,702
192,11,703
191,10,704
190,10,705
189,10,706
188,10,707
187,10,708
186,10,709
185,10,710
184,10,711
183,9,712
182,9,713
181,9,714
180,9,715
179,9,716
178,9,717
177,8,718
176,8,719
175,8,720
174,8,721
173,8,722
172,8,723
171,8,724
170,8,725
169,8,726
168,8,727
167,7,728
166,7,729
165,7,730
164,7,731
163,7,732
162,7,733
161,7,734
160,7,735
159,7,736
158,7,737
157,7,738
156,7,739
155,7,740
154,7,741
153,7,742
152,7,743
151,7,744
150,7,745
149,7,746
148,7,747
147,7,748
146,8,749
145,8,750
144,8,751
143,8,752
142,8,753
141,8,754
140,8,755
139,8,756
138,9,757
137,9,758
136,9,759
135,9,760
134,9,761
133,10,762
132,10,763
131,10,764
130,10,765
129,11,766
128,11,767
127,12,768
126,12,769
125,13,770
124,13,771
123,14,772
122,14,773
121,15,774
120,16,775
119,17,776
118,18,777
117,18,778
117,19,779
116,20,780
115,21,781
115,22,782
114,23,783
114,24,784
113,25,785
113,26,786
113,27,787
112,28,788
112,29,789
112,30,790
112,31,791
112,32,792
112,33,793
112,34,794
112,35,795
112,36,796
112,37,797
112,38,798
112,39,799
112,40,800
112,41,801
113,42,802
113,43,803
114,44,804
114,45,805
115,46,806
115,47,807
115,48,808
116,49,809
116,50,810
116,51,811
116,52,812
116,53,813
116,54,814
116,55,815
116,56,816
116,57,817
116,58,818
115,59,819
114,60,820
114,61,821
113,62,822
112,63,823
111,64,824
110,64,825
109,64,826
108,65,827
107,65,828
106,66,829
105,66,830
104,66,831
103,66,832
102,66,833
101,66,834
100,67,835
99,67,836
98,67,837
97,67,838
96,67,839
95,67,840
94,66,841
93,66,842
92,66,843
91,66,844
90,66,845
89,66,846
88,66,847
87,65,848
86,65,849
85,65,850
84,65,851
83,64,852
82,64,853
81,64,854
80,64,855
79,63,856
78,63,857
77,62,858
76,62,859
75,61,860
74,61,861
73,60,862
72,60,863
71,59,864
70,58,865
69,57,866
68,56,867
67,55,868
66,54,869
65,53,870
65,52,871
64,51,872
64,50,873
64,49,874
64,48,875
64,47,876
64,46,877
64,45,878
64,44,879
65,43,880
65,42,881
65,41,882
66,40,883
66,39,884
66,38,885
67,37,886
67,36,887
67,35,888
68,34,889
68,33,890
68,32,891
69,31,892
69,30,893
69,29,894
69,28,895
69,27,896
69,26,897
69,25,898
69,24,899
69,23,900
69,22,901
69,21,902
69,20,903
69,19,904
69,18,905
69,17,906
68,16,907
67,15,908
66,14,909
65,13,910
64,12,911
63,11,912
62,10,913
61,10,914
60,9,915
59,9,916
58,8,917
57,8,918
56,7,919
55,7,920
54,7,921
53,6,922
52,6,923
51,6,924
50,6,925
49,5,926
48,5,927
47,5,928
46,5,929
45,5,930
44,5,931
43,5,932
42,5,933
41,5,934
40,5,935
39,5,936
38,5,937
37,5,938
36,5,939
35,5,940
34,5,941
33,5,942
32,5,943
31,6,944
30,6,945
29,6,946
28,6,947
27,6,948
26,6,949
25,7,950
24,7,951
23,7,952
22,7,953
21,7,954
20,8,955
19,8,956
18,8,957
17,8,958
16,9,959
15,9,960
14,9,961
13,9,962
12,10,963
11,10,964
10,10,965
9,10,966
8,10,967
