x,y,order
62,16,812
62,17,813
62,18,814
62,19,815
63,20,816
64,21,817
65,22,818
66,23,819
67,24,820
68,25,821
69,26,822
70,27,823
71,28,824
72,29,825
72,30,826
73,31,827
74,32,828
74,33,829
74,34,830
74,35,831
74,36,832
74,37,833
74,38,834
74,39,835
73,40,836
72,41,837
71,42,838
70,43,839
69,44,840
68,45,841
67,46,842
66,47,843
65,47,844
64,48,845
63,49,846
62,49,847
61,50,848
60,50,849
59,51,850
58,51,851
57,51,852
56,52,853
55,52,854
54,52,855
53,53,856
52,53,857
51,53,858
50,54,859
49,54,860
48,54,861
47,54,862
46,54,863
45,54,864
44,54,865
43,55,866
42,55,867
41,55,868
40,55,869
39,55,870
38,55,871
37,55,872
36,55,873
35,55,874
34,55,875
33,55,876
32,55,877
31,55,878
30,55,879
29,55,880
28,55,881
27,55,882
26,55,883
25,55,884
24,55,885
23,55,886
22,55,887
21,55,888
20,55,889
19,55,890
18,55,891
17,55,892
16,55,893
15,55,894
14,54,895
13,54,896
12,54,897
11,54,898
10,54,899
9,54,900
8,54,901
7,54,902
6,54,903
5,54,904
5,55,905
5,56,906
5,57,907
5,58,908
5,59,909
5,60,910
5,61,911
5,62,912
5,63,913
5,64,914
5,65,915
5,66,916
5,67,917
5,68,918
5,69,919
5,70,920
5,71,921
5,72,922
